Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.choice_1,Answer.choice_10,Answer.choice_11,Answer.choice_12,Answer.choice_13,Answer.choice_14,Answer.choice_15,Answer.choice_16,Answer.choice_17,Answer.choice_18,Answer.choice_19,Answer.choice_2,Answer.choice_20,Answer.choice_3,Answer.choice_4,Answer.choice_5,Answer.choice_6,Answer.choice_7,Answer.choice_8,Answer.choice_9,Answer.comments,Answer.display.screenHeight,Answer.display.screenWidth,Answer.pic_0,Answer.pic_1,Answer.pic_10,Answer.pic_11,Answer.pic_12,Answer.pic_13,Answer.pic_14,Answer.pic_15,Answer.pic_16,Answer.pic_17,Answer.pic_18,Answer.pic_19,Answer.pic_2,Answer.pic_20,Answer.pic_21,Answer.pic_22,Answer.pic_23,Answer.pic_24,Answer.pic_25,Answer.pic_26,Answer.pic_27,Answer.pic_28,Answer.pic_29,Answer.pic_3,Answer.pic_30,Answer.pic_31,Answer.pic_32,Answer.pic_33,Answer.pic_34,Answer.pic_35,Answer.pic_36,Answer.pic_37,Answer.pic_38,Answer.pic_39,Answer.pic_4,Answer.pic_40,Answer.pic_41,Answer.pic_42,Answer.pic_43,Answer.pic_44,Answer.pic_45,Answer.pic_46,Answer.pic_47,Answer.pic_48,Answer.pic_49,Answer.pic_5,Answer.pic_50,Answer.pic_51,Answer.pic_52,Answer.pic_53,Answer.pic_54,Answer.pic_55,Answer.pic_56,Answer.pic_57,Answer.pic_58,Answer.pic_59,Answer.pic_6,Answer.pic_60,Answer.pic_61,Answer.pic_62,Answer.pic_63,Answer.pic_64,Answer.pic_65,Answer.pic_66,Answer.pic_67,Answer.pic_68,Answer.pic_69,Answer.pic_7,Answer.pic_70,Answer.pic_71,Answer.pic_72,Answer.pic_73,Answer.pic_74,Answer.pic_75,Answer.pic_76,Answer.pic_77,Answer.pic_78,Answer.pic_79,Answer.pic_8,Answer.pic_80,Answer.pic_81,Answer.pic_82,Answer.pic_83,Answer.pic_84,Answer.pic_85,Answer.pic_86,Answer.pic_87,Answer.pic_88,Answer.pic_89,Answer.pic_9,Answer.pic_90,Answer.pic_91,Answer.pic_92,Answer.pic_93,Answer.pic_94,Answer.pic_95,Answer.pic_96,Answer.pic_97,Answer.pic_98,Answer.pic_99,Answer.repic_1,Answer.repic_10,Answer.repic_11,Answer.repic_12,Answer.repic_13,Answer.repic_14,Answer.repic_15,Answer.repic_16,Answer.repic_17,Answer.repic_18,Answer.repic_19,Answer.repic_2,Answer.repic_20,Answer.repic_3,Answer.repic_4,Answer.repic_5,Answer.repic_6,Answer.repic_7,Answer.repic_8,Answer.repic_9,Answer.rt_0,Answer.rt_1,Answer.rt_10,Answer.rt_11,Answer.rt_12,Answer.rt_13,Answer.rt_14,Answer.rt_15,Answer.rt_16,Answer.rt_17,Answer.rt_18,Answer.rt_19,Answer.rt_2,Answer.rt_20,Answer.rt_21,Answer.rt_22,Answer.rt_23,Answer.rt_24,Answer.rt_25,Answer.rt_26,Answer.rt_27,Answer.rt_28,Answer.rt_29,Answer.rt_3,Answer.rt_30,Answer.rt_31,Answer.rt_32,Answer.rt_33,Answer.rt_34,Answer.rt_35,Answer.rt_36,Answer.rt_37,Answer.rt_38,Answer.rt_39,Answer.rt_4,Answer.rt_40,Answer.rt_41,Answer.rt_42,Answer.rt_43,Answer.rt_44,Answer.rt_45,Answer.rt_46,Answer.rt_47,Answer.rt_48,Answer.rt_49,Answer.rt_5,Answer.rt_50,Answer.rt_51,Answer.rt_52,Answer.rt_53,Answer.rt_54,Answer.rt_55,Answer.rt_56,Answer.rt_57,Answer.rt_58,Answer.rt_59,Answer.rt_6,Answer.rt_60,Answer.rt_61,Answer.rt_62,Answer.rt_63,Answer.rt_64,Answer.rt_65,Answer.rt_66,Answer.rt_67,Answer.rt_68,Answer.rt_69,Answer.rt_7,Answer.rt_70,Answer.rt_71,Answer.rt_72,Answer.rt_73,Answer.rt_74,Answer.rt_75,Answer.rt_76,Answer.rt_77,Answer.rt_78,Answer.rt_79,Answer.rt_8,Answer.rt_80,Answer.rt_81,Answer.rt_82,Answer.rt_83,Answer.rt_84,Answer.rt_85,Answer.rt_86,Answer.rt_87,Answer.rt_88,Answer.rt_89,Answer.rt_9,Answer.rt_90,Answer.rt_91,Answer.rt_92,Answer.rt_93,Answer.rt_94,Answer.rt_95,Answer.rt_96,Answer.rt_97,Answer.rt_98,Answer.rt_99,Approve,Reject
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3IGI0VL648VMVPS65BPRUSHU5LWNOP,A1BYUDFQPW099F,Submitted,Mon Apr 02 19:21:12 PDT 2018,Mon Apr 02 19:26:01 PDT 2018,Thu Apr 05 19:26:01 PDT 2018,,,,289,0% (0/0),0% (0/0),0% (0/0),1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,{},1152,2048,48,-27,33,4,29,6,43,-22,5,26,-46,-31,-19,-10,-24,-50,27,-40,-34,-35,-5,-42,28,22,49,-15,-1,1,-39,42,38,19,-23,16,41,-26,-29,-30,-4,9,-17,-6,-41,-13,-45,46,8,-12,24,11,-25,-20,15,37,45,12,40,44,31,-43,35,-9,-16,17,30,23,-14,34,7,-49,-47,-48,14,-3,36,-36,-7,-18,47,32,-28,25,3,18,13,21,-38,2,50,-37,-21,-32,20,-44,-33,39,10,-2,-8,-11,4,105,8,-26,-3,108,31,107,109,110,39,101,-8,102,46,-42,103,-23,104,106,8411,4295,1492,1823,1363,1652,1354,1552,1336,1975,1866,1580,2662,1843,1645,2374,1935,1787,1936,2224,2209,2444,1937,2723,1733,1544,2071,1771,1531,2310,2071,1639,1708,2991,2176,1652,1415,1224,1296,2501,1257,1257,1331,1361,1862,3864,2803,1558,1788,2528,1449,1215,2978,2106,1732,2312,1706,2288,1863,1157,1825,1499,1350,1751,1706,2069,1278,2010,2396,1221,1125,1421,2550,1277,1933,1349,1597,1794,1452,2058,1135,2377,1285,2049,1812,1848,1413,1961,2356,1377,1320,1571,1981,1263,1305,2121,1480,1054,1458,1170,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3II4UPYCOKIGUPE9VU3SNS006ICQDI,A29LWAQYAJFZSC,Submitted,Mon Apr 02 19:18:58 PDT 2018,Mon Apr 02 19:24:47 PDT 2018,Thu Apr 05 19:24:47 PDT 2018,,,,349,0% (0/0),0% (0/0),0% (0/0),1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,It was ok!,800,1280,-26,-12,8,-42,37,-14,31,-28,-37,35,25,-5,17,-35,-21,19,-50,4,-24,1,36,-27,43,20,-31,42,-20,-17,28,-43,39,38,-9,-32,-29,30,-19,-40,3,-38,2,-47,-18,-46,-44,48,-7,-49,21,45,23,49,-16,11,-13,-34,7,-4,-36,-11,-30,5,-3,40,15,-15,27,47,-22,-39,-2,13,18,6,-33,44,12,41,-1,-10,16,-8,50,-25,46,-6,10,-48,-23,9,14,-41,26,-45,32,24,34,22,29,33,-12,2,106,-49,107,108,-2,15,109,-45,-41,101,110,102,-42,103,-9,-50,104,105,2678,1667,1686,1639,1629,1565,1607,1488,2053,2111,1711,1678,1507,2789,1641,1302,1414,1344,1511,1656,1394,1412,1494,1830,1215,1927,1749,1775,1742,1495,1518,1534,1375,1244,1775,3000,3160,1367,1829,1289,1564,1774,1239,1359,1303,1726,1303,1414,1320,1455,1414,1437,1279,1303,1194,1631,2118,2388,1831,1400,1437,1441,1391,1343,1455,1302,1376,1861,1375,1509,1463,1298,1260,1279,1255,1285,1289,1319,1520,2935,1526,1368,2797,1368,1232,1174,1199,1095,1119,1503,1112,1093,1073,1103,1062,1206,1182,1119,1231,1070,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3IJXV6UZ1YUXE19V0NT3JFQIU9MIRD,A3CH07WSPST51H,Submitted,Mon Apr 02 19:18:36 PDT 2018,Mon Apr 02 19:26:51 PDT 2018,Thu Apr 05 19:26:51 PDT 2018,,,,495,0% (0/0),0% (0/0),0% (0/0),1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,yes except my memory,768,1366,-12,37,43,9,-38,20,-32,5,-34,-26,47,6,-43,-11,42,11,-16,8,-25,13,45,-50,-49,-40,-14,29,46,-29,-30,-23,-28,-33,4,40,-13,10,-41,23,39,38,-46,14,-20,-6,16,50,19,-35,-47,31,26,-7,32,-2,35,-4,-17,-18,2,15,41,3,-5,-15,33,12,22,24,36,-45,48,30,-22,-1,-21,49,27,34,-3,7,-31,-39,28,-10,-24,1,-36,17,-8,-44,-27,-9,21,-48,25,44,18,-37,-42,-19,-3,105,19,-4,49,12,107,108,110,-37,109,101,18,-26,102,4,103,104,40,106,28565,8427,2834,3782,3505,4182,2233,4410,3533,4629,3281,3050,6674,15002,5351,2479,2196,2358,1704,2030,2270,2122,3816,5183,1796,2018,2049,1550,1509,1536,1680,1671,1610,2117,4032,10566,2637,2337,3323,4166,2901,5252,1796,1360,3707,6252,2681,1306,1299,1754,2474,1330,1550,1592,2507,1516,3823,7418,2384,2377,1941,1684,1327,1363,2668,3065,2256,4965,1476,1265,1557,1252,1025,1185,1238,2178,1592,1820,2453,4747,1187,1323,1832,1334,1273,1744,1249,1906,1310,2329,1252,1127,1371,1070,2134,2325,1303,1158,1130,1180,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3IUZPWIU1PITSSG5ZKOLJUDCESQKWT,A1GT1D4KGBFVFE,Submitted,Mon Apr 02 19:22:57 PDT 2018,Mon Apr 02 19:32:16 PDT 2018,Thu Apr 05 19:32:16 PDT 2018,,,,559,0% (0/0),0% (0/0),0% (0/0),0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,"Yes, just so much.",900,1600,-23,-38,46,32,-24,12,34,-30,-48,-31,-16,30,50,-27,-21,35,47,-6,-32,29,-28,-1,-5,42,43,36,-3,-47,-2,13,14,-44,27,48,49,-7,-19,-22,15,25,44,-35,45,8,-49,-17,3,-14,-41,28,17,33,-15,22,10,-8,-40,-45,21,-29,-26,-20,41,5,-42,16,24,-50,37,-9,-33,26,-11,31,-36,-37,-10,19,38,-25,2,39,-46,11,-39,-43,1,-13,-18,18,4,40,9,23,-12,-34,6,20,7,-4,102,106,28,33,24,107,-29,108,110,4,11,-50,109,-40,101,103,27,104,-1,105,8271,7189,3477,1894,8077,4366,3910,3094,3110,4374,2782,7117,7469,4897,3118,3374,2831,2815,2583,2615,3006,3693,2766,4534,2870,3406,3358,2990,2935,2919,3319,3286,3110,3502,2566,10321,2350,3398,2758,2790,3630,3118,2758,2686,10638,2363,9726,2886,2103,2734,3566,3510,2934,3086,4598,3558,2934,5554,3734,3269,3357,2750,4046,2774,2718,2998,2614,2926,2414,4942,3582,2126,3374,2606,2406,3318,2854,3189,2726,5154,3534,2414,2694,2878,2798,2342,2678,6158,2942,4166,2126,2782,7062,2598,3398,2574,2221,3358,2902,2182,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3J88R45B2H99SJIBMHPFHUDIH42PXS,AU2NVT51E749C,Submitted,Mon Apr 02 19:17:25 PDT 2018,Mon Apr 02 19:27:09 PDT 2018,Thu Apr 05 19:27:09 PDT 2018,,,,584,100% (1/1),0% (0/0),0% (0/0),0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,Pretty tough!,720,1280,-42,48,-33,-49,-4,2,-48,-46,18,-29,20,-26,-39,46,-7,25,22,-36,28,19,-16,-14,-44,-13,35,45,26,-8,31,-22,-31,-32,27,-41,4,47,-18,-27,23,-9,-11,38,12,-43,3,-25,-3,6,40,21,34,-19,-6,-12,-5,-30,39,-40,-34,5,7,13,-35,-17,50,-10,14,-45,-15,9,-21,32,-50,16,41,11,-1,15,-37,36,-24,17,-47,-23,49,-28,-38,42,29,37,24,44,43,-2,8,10,33,1,-20,30,102,6,105,47,41,107,50,108,110,109,33,48,24,37,101,103,26,-41,104,106,7143,6775,3796,4082,4069,5547,4381,2842,3529,1278,3211,1358,2564,4702,2417,4137,2152,4149,4628,3485,1911,2640,2245,4201,3173,7203,2981,2634,2800,2399,3773,1601,3532,2661,3946,6089,4377,2904,3470,2471,2468,5290,2817,3593,3403,4519,2624,3258,2595,2414,2592,1486,1749,1977,2290,4608,3961,3594,2421,2905,3541,2160,2582,2469,2369,1999,1929,3088,3006,2125,2382,4129,2764,2363,2056,2031,2273,2289,6565,3273,5342,3130,2733,2500,5274,2324,2992,2857,4104,3758,5720,2049,2236,1839,2476,2504,2457,2340,2364,2562,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3JAOYWH7VJFT02LFR9QUKAIG5RAL97,A1YFVXP4A1CXSF,Submitted,Mon Apr 02 19:18:17 PDT 2018,Mon Apr 02 19:39:13 PDT 2018,Thu Apr 05 19:39:13 PDT 2018,,,,1256,0% (0/0),0% (0/0),0% (0/0),1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,yes,1024,1280,14,-43,26,42,3,49,-13,39,10,20,25,-34,8,5,-17,-41,13,-7,46,-12,43,7,9,-9,-10,-3,6,22,47,11,17,21,-4,33,-32,-2,-11,24,31,28,45,-38,-22,38,36,18,37,27,-49,-25,-44,32,2,-36,40,-29,-47,12,4,-18,-37,-24,-40,-42,-8,50,-28,34,-30,-39,-5,-33,1,-27,-16,19,-6,-31,41,16,-15,-14,-23,-35,15,35,23,29,-26,-48,-45,44,48,30,-1,-50,-19,-21,-46,-20,14,-25,27,106,-33,-40,108,107,-21,109,-15,101,110,102,41,103,104,5,22,105,2821,2029,1055,1157,1262,1254,982,1046,1097,1013,1174,1286,1638,1616,1031,1238,1230,1231,1126,1111,1038,991,934,1359,921,878,887,878,1015,879,901,838,909,863,1216,1648,1663,2847,1062,997,1094,1446,1983,1199,1174,1439,1064,886,910,967,912,933,926,904,837,831,1222,1016,1150,1176,1177,967,918,903,910,862,872,1399,885,878,824,958,822,888,894,957,926,870,1118,2008,1223,878,806,839,815,879,904,895,862,1039,815,847,847,880,845,910,919,870,847,927,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3JBT3HLQF9DYXEIQNZD0EFTTP52ZP3,A228GVGMLLZ9R6,Submitted,Mon Apr 02 20:20:39 PDT 2018,Mon Apr 02 20:24:38 PDT 2018,Thu Apr 05 20:24:38 PDT 2018,,,,239,100% (6/6),0% (0/0),0% (0/0),0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,{},864,1536,-45,4,-34,-20,-38,34,-48,-17,-33,-41,5,-18,19,-22,-2,33,-11,42,-7,-23,-37,7,32,-8,-9,-14,-15,1,-47,-40,-27,21,-49,-42,-25,17,12,35,23,16,24,-21,41,3,29,26,-3,48,-30,49,-44,-12,44,22,39,36,-1,-6,45,43,18,2,-16,28,-28,14,-13,-36,-5,30,11,46,13,-43,8,9,-10,-50,-31,-26,38,-24,-39,37,-4,31,-46,25,-19,-32,-29,20,10,40,50,15,-35,27,6,47,101,106,39,105,30,107,108,9,25,109,6,102,110,-41,34,104,103,-27,-42,-12,2984,1530,2205,1837,4101,2524,5009,1040,881,1003,843,1025,1327,1738,1421,1011,799,765,669,768,790,897,875,1603,861,889,800,805,1107,584,4292,6322,934,816,2286,632,1591,1276,1888,1459,2367,1113,1064,1074,1632,5178,1420,1136,2180,1401,959,922,937,868,834,853,7508,2786,11759,823,937,891,884,882,874,822,830,989,771,853,830,810,792,787,749,740,804,816,4986,1225,745,809,752,699,750,706,754,920,874,3148,777,1027,1424,829,926,919,998,878,1093,976,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3JCG6DTRV41AJYIE0G9CNR7ZPX1QQN,A259UZJQOOVE4V,Submitted,Mon Apr 02 19:20:09 PDT 2018,Mon Apr 02 19:31:40 PDT 2018,Thu Apr 05 19:31:40 PDT 2018,,,,691,100% (2/2),0% (0/0),0% (0/0),1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,Everythig worked okay.,768,1366,-21,49,-23,7,27,3,28,-15,4,43,47,-47,39,50,-4,-3,-25,12,38,-30,-28,-38,18,-35,30,-45,24,-2,-42,44,-5,-14,-27,-22,-16,-49,9,37,-11,21,-37,-19,-29,-9,-10,-34,-20,20,8,2,45,-39,-40,-17,5,40,29,-48,-33,-13,10,33,42,14,23,-8,1,32,-31,35,13,-26,25,-32,22,-7,26,6,-41,31,41,19,-50,-18,-46,-6,46,-24,-1,15,-36,-12,-43,16,36,11,48,17,-44,34,-35,105,21,106,13,108,10,107,110,48,109,102,19,101,47,50,103,-5,104,-11,13983,6569,4708,4290,3703,5079,5091,7249,4649,5208,7844,5177,4727,8716,3918,3421,3512,2819,3756,3752,3609,3882,3524,3281,3528,3234,3685,4332,2602,4433,3050,2824,2596,4342,4384,8924,3318,3934,3811,4751,3515,3593,3148,3578,2402,3629,2030,5958,3551,2431,3357,3522,2675,4530,3395,4460,5990,6591,2520,2691,6542,2881,3306,4299,2632,2293,9592,6203,4100,3736,2064,2162,5350,1782,4536,1308,2598,2587,4567,11410,3270,4013,2904,1790,6842,3392,3106,2173,1604,7828,3390,1651,1688,3935,4313,2004,5271,2488,1504,5233,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3JPSL1DZ5TAXTLY5VSK9TXXPG4SAND,A3UAO2LYUPO7L6,Submitted,Mon Apr 02 19:16:07 PDT 2018,Mon Apr 02 19:43:16 PDT 2018,Thu Apr 05 19:43:16 PDT 2018,,,,1629,100% (1/1),0% (0/0),0% (0/0),0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,{},1080,1920,28,-37,38,-4,47,-9,2,18,-50,-41,49,17,-21,-48,-35,-2,-42,14,3,19,31,-26,-5,-45,26,30,-1,-3,7,-7,-23,-14,46,1,-13,48,11,-29,-30,22,-20,-10,50,20,33,27,-40,-47,-43,32,24,-25,-27,-19,-16,10,35,37,21,16,-38,4,-33,-34,41,-17,8,6,23,-32,40,-46,-12,-31,29,43,9,12,42,25,-18,-22,-44,5,-8,-24,13,-11,-39,44,34,15,-36,-6,-49,-28,-15,45,36,39,-9,105,20,106,107,108,29,8,5,25,110,102,109,101,-4,-48,104,-5,103,-25,4862,1842,1210,1620,1273,1328,1386,2407,1609,993,4378,1498,1615,652,1287,1279,1457,1424,1208,1960,125791,1307,1355,2000,1197,215586,927,889,889,830,521,1186,851,845,1760,6818,608,924,1180,743,4668,944,1232,830,744,1550,605,908,641,657,676,877,643,897,794,686,2107,5801,606,667,864,143346,800,810,568,756,792,1449,814,783,782,819,842,760,744,760,761,777,1366,666,1084,790,787,836,507,750,785,584,738,1833,1286,545,806,680,583,1144,585,805,688,744,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3KAKFY4PGVD5VZOTPXS71HN2OV6I39,A27F76XB3KS0W2,Submitted,Mon Apr 02 19:16:05 PDT 2018,Mon Apr 02 19:21:29 PDT 2018,Thu Apr 05 19:21:29 PDT 2018,,,,324,100% (3/3),0% (0/0),0% (0/0),0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,It was OK.,800,1280,29,36,-48,-33,12,-25,-28,45,49,39,-31,18,-16,30,4,43,-3,-1,-15,40,47,42,-5,6,2,-42,-24,-30,-40,35,-44,11,46,27,50,23,21,15,24,26,-21,-10,-47,37,-39,25,34,-11,44,-17,-8,22,16,31,-27,5,-32,3,-4,1,20,-6,-50,14,9,13,-14,28,-20,32,33,-35,19,17,48,-37,-12,8,-19,7,-18,-13,38,-23,-26,-29,10,-45,-49,-9,-34,-36,41,-2,-43,-46,-7,-38,-22,-41,102,-8,-11,106,107,33,14,108,-45,-49,110,101,109,28,-48,-24,103,-44,104,105,4296,1831,2221,2181,2164,1965,2517,1869,1861,2013,1653,1797,1692,4220,4014,3893,2414,2021,2229,3629,3421,3781,2645,3094,2861,1911,1580,1988,1621,1519,1492,2262,1813,1565,3494,3112,1811,1740,1677,1563,1621,1405,1661,1781,1282,2771,1285,1262,1343,1198,1140,1876,1461,1814,1190,1598,2268,2108,1549,1310,1493,1629,1389,1293,1813,1765,1382,2423,1381,1765,1877,1565,1452,1638,2006,1694,1582,1740,2469,1397,1430,1334,1326,1221,1222,1223,1277,1461,1295,1916,1437,1365,1462,1237,1325,1206,1349,1365,1239,1277,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3LOZAJ85YEOD0CH5KJE3LH5P6VCX2H,A173E26N947Q7A,Submitted,Mon Apr 02 21:20:48 PDT 2018,Mon Apr 02 21:27:54 PDT 2018,Thu Apr 05 21:27:54 PDT 2018,,,,426,0% (0/0),0% (0/0),0% (0/0),0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,{},768,1366,-23,35,27,-41,50,34,18,10,20,-27,-31,25,-48,-30,-12,17,-11,13,-25,-5,33,4,-24,31,26,-44,-47,21,-36,22,47,16,23,-8,24,7,-2,-29,-28,-3,2,-33,41,32,-34,15,38,-1,-22,-42,28,-15,3,-21,-43,-4,49,-37,-45,12,5,-14,-6,-40,-16,-46,9,-32,-20,-50,36,-35,-49,29,-10,39,14,42,6,-18,8,44,-19,1,46,-17,19,11,43,37,30,48,-9,-39,-26,40,-7,-13,-38,45,102,106,105,-4,-14,108,107,-49,109,48,110,-31,43,101,20,22,104,26,103,-33,9999,3285,3043,3296,3295,3807,3356,4086,3894,3353,2898,2779,3523,3569,2696,2324,2355,2578,3356,2861,3128,3897,3473,3342,4487,4277,2522,2149,2294,2205,2025,2449,2857,1702,3537,11310,1770,2133,12164,614,2312,1969,1887,2717,1676,7595,1713,1583,1512,1434,1881,1788,2022,1932,1689,1947,3465,2888,1648,1584,1740,2259,2295,1881,1880,1601,2110,3281,1572,2020,1970,1814,1891,1857,1956,1854,2034,2528,4248,2162,14583,1659,1848,1263,1941,1828,1873,1785,1687,3359,1615,1453,1546,1560,1594,1637,1417,1364,1349,1368,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3LWJHTCVCDXDS9S5M0YIBS3LIVSQFT,A6KOTWP7N7RLU,Submitted,Mon Apr 02 19:19:00 PDT 2018,Mon Apr 02 19:24:41 PDT 2018,Thu Apr 05 19:24:41 PDT 2018,,,,341,100% (3/3),100% (2/2),0% (0/0),1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,{},768,1360,-34,-13,-46,12,29,16,34,22,10,-6,-4,-49,28,-10,42,4,43,31,50,-42,27,14,30,41,-40,-44,26,37,13,11,-16,-23,35,-28,24,-7,32,-1,7,-12,5,-11,19,40,-35,33,17,-2,-47,-33,-30,21,39,36,-29,-32,-24,-15,-8,23,-31,-19,1,-17,49,-3,-20,-25,-5,-43,-39,6,-41,-38,20,-27,8,-9,46,-48,18,-50,-45,15,2,-14,9,-26,48,-18,3,47,44,25,38,-37,-21,45,-22,-36,29,105,39,106,108,-19,49,107,110,47,-21,102,109,101,41,14,103,104,50,5,4758,9794,7886,1992,2218,2428,1980,2056,2348,2118,1896,2006,2592,3064,1998,1918,2046,3098,2160,2262,2840,2388,2318,2310,2134,2044,1692,1856,1654,1932,1930,1842,1928,1774,2390,2258,1636,1594,1626,1550,1622,1740,1912,1740,2138,2310,2216,2590,2032,1946,2318,2106,1928,2144,2238,2000,1762,2770,1670,1810,2118,1844,2070,1978,1936,2054,1952,1904,1782,1908,2248,2212,2108,2320,2140,2094,2054,1874,2130,3194,2078,1698,1730,1946,1996,1592,1890,1584,2322,2184,2112,1868,1728,1706,1906,1796,2116,2100,1960,2256,,
