,subject,prolific_id,trial_type,rt,background,deviant,block_type,trial_index,fam_trial,total_rt,response,question_order,rating_type
1096,SS1696529325981,5f7cc289ebacb5154314e63f,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,44,1.0,,,,
1097,SS1696529325981,5f7cc289ebacb5154314e63f,survey-likert,5607.0,,,,45,,,{'Q0': 0},[0],background
1098,SS1696529325981,5f7cc289ebacb5154314e63f,html-button-response,3784.0,,,,46,,,0,,
1099,SS1696529325981,5f7cc289ebacb5154314e63f,survey-text,3848.0,,,,47,,,{'Q0': '30'},,
1100,SS1696529325981,5f7cc289ebacb5154314e63f,survey-multi-select,5176.0,,,,48,,,{'ethnicity': ['White']},[0],
1101,SS1696529325981,5f7cc289ebacb5154314e63f,survey-text,3744.0,,,,49,,,{'Q0': 'Male'},,
1102,SS1696529325981,5f7cc289ebacb5154314e63f,survey-multi-choice,10838.0,,,,50,,,"{'education': ""Bachelor's Degree""}",[0],
1103,SS1696529325981,5f7cc289ebacb5154314e63f,html-button-response,2362.0,,,,51,,,0,,
1104,SS1696529325981,5f7cc289ebacb5154314e63f,survey-text,4515.0,,,,52,,,{'Q0': '30'},,
1105,SS1696529325981,5f7cc289ebacb5154314e63f,survey-multi-select,2387.0,,,,53,,,{'ethnicity': ['White']},[0],
1106,SS1696529325981,5f7cc289ebacb5154314e63f,survey-text,3872.0,,,,54,,,{'Q0': 'Male'},,
1107,SS1696529325981,5f7cc289ebacb5154314e63f,survey-multi-choice,8668.0,,,,55,,,"{'education': ""Bachelor's Degree""}",[0],
1108,SS1696529325981,5f7cc289ebacb5154314e63f,fullscreen,,,,,56,,,,,
1109,SS1696529325981,5f7cc289ebacb5154314e63f,html-button-response,8454.0,,,,57,,,0,,
1110,SS1696529547896,6137216fe81d8eabdaafbe9c,preload,,,,,0,,,,,
1111,SS1696529548770,6137216fe81d8eabdaafbe9c,preload,,,,,0,,,,,
1112,SS1696529548770,6137216fe81d8eabdaafbe9c,fullscreen,,,,,1,,,,,
1113,SS1696529548770,6137216fe81d8eabdaafbe9c,instructions,8031.0,,,,2,,,,,
1114,SS1696529548770,6137216fe81d8eabdaafbe9c,instructions,26278.0,,,,3,,,,,
1115,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,,,,4,,,,,
1116,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,,,,5,,,,,
1117,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,6804.0,,,,6,,7304.0,,,
1118,SS1696529548770,6137216fe81d8eabdaafbe9c,instructions,20049.0,,,,7,,,,,
1119,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,8,3.0,,,,
1120,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,9,3.0,,,,
1121,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,10,3.0,,,,
1122,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,3663.0,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,11,3.0,4163.0,,,
1123,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-likert,8700.0,,,,12,,,{'Q0': 0},[0],background
1124,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,13,9.0,,,,
1125,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,14,9.0,,,,
1126,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,15,9.0,,,,
1127,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,16,9.0,,,,
1128,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,17,9.0,,,,
1129,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,18,9.0,,,,
1130,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,19,9.0,,,,
1131,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,20,9.0,,,,
1132,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,21,9.0,,,,
1133,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,22,9.0,,,,
1134,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-likert,6144.0,,,,23,,,{'Q0': 1},[0],background
1135,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,all_background,24,3.0,,,,
1136,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,all_background,25,3.0,,,,
1137,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,all_background,26,3.0,,,,
1138,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,23835.0,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,all_background,27,3.0,24335.0,,,
1139,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-likert,4781.0,,,,28,,5281.0,,,background
1140,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,29,9.0,,,,
1141,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,30,9.0,,,,
1142,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,31,9.0,,,,
1143,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,32,9.0,,,,
1144,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,33,9.0,,,,
1145,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,34,9.0,,,,
1146,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,35,9.0,,,,
1147,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,36,9.0,,,,
1148,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,37,9.0,,,,
1149,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,38,9.0,,,,
1150,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-likert,6387.0,,,,39,,,{'Q0': 0},[0],background
1151,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,deviant,40,1.0,,,,
1152,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,deviant,41,1.0,,,,
1153,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-likert,5974.0,,,,42,,,{'Q0': 1},[0],background
1154,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,43,1.0,,,,
1155,SS1696529548770,6137216fe81d8eabdaafbe9c,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,44,1.0,,,,
1156,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-likert,4760.0,,,,45,,,{'Q0': 2},[0],background
1157,SS1696529548770,6137216fe81d8eabdaafbe9c,html-button-response,2052.0,,,,46,,,0,,
1158,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-text,3472.0,,,,47,,,{'Q0': '22'},,
1159,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-multi-select,4448.0,,,,48,,,{'ethnicity': ['Black or African American']},[0],
1160,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-text,3887.0,,,,49,,,{'Q0': 'female'},,
1161,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-multi-choice,6066.0,,,,50,,,"{'education': ""Bachelor's Degree""}",[0],
1162,SS1696529548770,6137216fe81d8eabdaafbe9c,html-button-response,2109.0,,,,51,,,0,,
1163,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-text,2774.0,,,,52,,,{'Q0': '22'},,
1164,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-multi-select,3624.0,,,,53,,,{'ethnicity': ['Black or African American']},[0],
1165,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-text,3256.0,,,,54,,,{'Q0': 'female'},,
1166,SS1696529548770,6137216fe81d8eabdaafbe9c,survey-multi-choice,3508.0,,,,55,,,"{'education': ""Bachelor's Degree""}",[0],
1167,SS1696529548770,6137216fe81d8eabdaafbe9c,fullscreen,,,,,56,,,,,
1168,SS1696529548770,6137216fe81d8eabdaafbe9c,html-button-response,7476.0,,,,57,,,0,,
1169,SS1696530122247,5b9e10d4f074140001051011,preload,,,,,0,,,,,
1170,SS1696530122187,5b9e10d4f074140001051011,preload,,,,,0,,,,,
1171,SS1696530122247,5b9e10d4f074140001051011,fullscreen,,,,,1,,,,,
1172,SS1696530122247,5b9e10d4f074140001051011,instructions,12252.0,,,,2,,,,,
1173,SS1696530122247,5b9e10d4f074140001051011,instructions,25309.0,,,,3,,,,,
1174,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,,,,4,,,,,
1175,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,,,,5,,,,,
1176,SS1696530122247,5b9e10d4f074140001051011,curtain-display,3806.0,,,,6,,4306.0,,,
1177,SS1696530122247,5b9e10d4f074140001051011,instructions,22193.0,,,,7,,,,,
1178,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,8,9.0,,,,
1179,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,9,9.0,,,,
1180,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,10,9.0,,,,
1181,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,11,9.0,,,,
1182,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,12,9.0,,,,
1183,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,13,9.0,,,,
1184,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,14,9.0,,,,
1185,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,15,9.0,,,,
1186,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,16,9.0,,,,
1187,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,17,9.0,,,,
1188,SS1696530122247,5b9e10d4f074140001051011,survey-likert,11040.0,,,,18,,,{'Q0': 1},[0],background
1189,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,19,1.0,,,,
1190,SS1696530122247,5b9e10d4f074140001051011,curtain-display,20536.0,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,20,1.0,21036.0,,,
1191,SS1696530122247,5b9e10d4f074140001051011,survey-likert,4812.0,,,,21,,5312.0,,,background
1192,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,22,3.0,,,,
1193,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,23,3.0,,,,
1194,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,24,3.0,,,,
1195,SS1696530122247,5b9e10d4f074140001051011,curtain-display,1220.0,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,25,3.0,1720.0,,,
1196,SS1696530122247,5b9e10d4f074140001051011,survey-likert,5316.0,,,,26,,,{'Q0': 1},[0],background
1197,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,all_background,27,1.0,,,,
1198,SS1696530122247,5b9e10d4f074140001051011,curtain-display,1156.0,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,all_background,28,1.0,1656.0,,,
1199,SS1696530122247,5b9e10d4f074140001051011,survey-likert,5989.0,,,,29,,,{'Q0': 1},[0],background
1200,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,30,9.0,,,,
1201,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,31,9.0,,,,
1202,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,32,9.0,,,,
1203,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,33,9.0,,,,
1204,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,34,9.0,,,,
1205,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,35,9.0,,,,
1206,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,36,9.0,,,,
1207,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,37,9.0,,,,
1208,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,38,9.0,,,,
1209,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,39,9.0,,,,
1210,SS1696530122247,5b9e10d4f074140001051011,survey-likert,1382.0,,,,40,,1882.0,,,background
1211,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,41,3.0,,,,
1212,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,42,3.0,,,,
1213,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,43,3.0,,,,
1214,SS1696530122247,5b9e10d4f074140001051011,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,44,3.0,,,,
1215,SS1696530122247,5b9e10d4f074140001051011,survey-likert,7114.0,,,,45,,,{'Q0': 0},[0],background
1216,SS1696530122247,5b9e10d4f074140001051011,html-button-response,2825.0,,,,46,,,0,,
1217,SS1696530122247,5b9e10d4f074140001051011,survey-text,3942.0,,,,47,,,{'Q0': '27'},,
1218,SS1696530122247,5b9e10d4f074140001051011,survey-multi-select,5806.0,,,,48,,,{'ethnicity': ['White']},[0],
1219,SS1696530122247,5b9e10d4f074140001051011,survey-text,7826.0,,,,49,,,{'Q0': 'female'},,
1220,SS1696530122247,5b9e10d4f074140001051011,survey-multi-choice,6170.0,,,,50,,,"{'education': ""Bachelor's Degree""}",[0],
1221,SS1696530623762,,preload,,,,,0,,,,,
1222,SS1696530623766,,preload,,,,,0,,,,,
1223,SS1696530122247,5b9e10d4f074140001051011,html-button-response,2359.0,,,,51,,,0,,
1224,SS1696530122247,5b9e10d4f074140001051011,survey-text,4831.0,,,,52,,,{'Q0': '27'},,
1225,SS1696530122247,5b9e10d4f074140001051011,survey-multi-select,3600.0,,,,53,,,{'ethnicity': ['White']},[0],
1226,SS1696530122247,5b9e10d4f074140001051011,survey-text,6700.0,,,,54,,,{'Q0': 'Female'},,
1227,SS1696530122247,5b9e10d4f074140001051011,survey-multi-choice,4254.0,,,,55,,,"{'education': ""Bachelor's Degree""}",[0],
1228,SS1696530122247,5b9e10d4f074140001051011,fullscreen,,,,,56,,,,,
1229,SS1696531041794,604408285ea7974512737e72,preload,,,,,0,,,,,
1230,SS1696531041780,604408285ea7974512737e72,preload,,,,,0,,,,,
1231,SS1696531041794,604408285ea7974512737e72,fullscreen,,,,,1,,,,,
1232,SS1696531041794,604408285ea7974512737e72,instructions,10276.0,,,,2,,,,,
1233,SS1696531041794,604408285ea7974512737e72,instructions,1526.0,,,,3,,,,,
1234,SS1696531041794,604408285ea7974512737e72,curtain-display,,,,,4,,,,,
1235,SS1696531041794,604408285ea7974512737e72,curtain-display,,,,,5,,,,,
1236,SS1696531041794,604408285ea7974512737e72,curtain-display,1306.0,,,,6,,1806.0,,,
1237,SS1696531041794,604408285ea7974512737e72,instructions,5969.0,,,,7,,,,,
1238,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,8,1.0,,,,
1239,SS1696531041794,604408285ea7974512737e72,curtain-display,1071.0,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,9,1.0,1571.0,,,
1240,SS1696531041794,604408285ea7974512737e72,survey-likert,8040.0,,,,10,,,{'Q0': 2},[0],background
1241,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,deviant,11,3.0,,,,
1242,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,deviant,12,3.0,,,,
1243,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,deviant,13,3.0,,,,
1244,SS1696531041794,604408285ea7974512737e72,curtain-display,2210.0,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,deviant,14,3.0,2710.0,,,
1245,SS1696531041794,604408285ea7974512737e72,survey-likert,3055.0,,,,15,,,{'Q0': 3},[0],background
1246,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,16,9.0,,,,
1247,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,17,9.0,,,,
1248,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,18,9.0,,,,
1249,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,19,9.0,,,,
1250,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,20,9.0,,,,
1251,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,21,9.0,,,,
1252,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,22,9.0,,,,
1253,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,23,9.0,,,,
1254,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,24,9.0,,,,
1255,SS1696531041794,604408285ea7974512737e72,curtain-display,486.0,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,25,9.0,986.0,,,
1256,SS1696531041794,604408285ea7974512737e72,survey-likert,,,,,26,,,,,background
1257,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,27,9.0,,,,
1258,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,28,9.0,,,,
1259,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,29,9.0,,,,
1260,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,30,9.0,,,,
1261,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,31,9.0,,,,
1262,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,32,9.0,,,,
1263,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,33,9.0,,,,
1264,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,34,9.0,,,,
1265,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,35,9.0,,,,
1266,SS1696531041794,604408285ea7974512737e72,curtain-display,92.0,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,36,9.0,592.0,,,
1267,SS1696531041794,604408285ea7974512737e72,survey-likert,,,,,37,,,,,background
1268,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,all_background,38,3.0,,,,
1269,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,all_background,39,3.0,,,,
1270,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,all_background,40,3.0,,,,
1271,SS1696531041794,604408285ea7974512737e72,curtain-display,610.0,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,all_background,41,3.0,1110.0,,,
1272,SS1696531041794,604408285ea7974512737e72,survey-likert,,,,,42,,,,,background
1273,SS1696531041794,604408285ea7974512737e72,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,43,1.0,,,,
1274,SS1696531041794,604408285ea7974512737e72,curtain-display,527.0,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,44,1.0,1027.0,,,
1275,SS1696531041794,604408285ea7974512737e72,survey-likert,1988.0,,,,45,,,{'Q0': 4},[0],background
1276,SS1696531041794,604408285ea7974512737e72,html-button-response,2099.0,,,,46,,,0,,
1277,SS1696531041794,604408285ea7974512737e72,survey-text,9421.0,,,,47,,,{'Q0': '20'},,
1278,SS1696531041794,604408285ea7974512737e72,survey-multi-select,3025.0,,,,48,,,{'ethnicity': ['White']},[0],
1279,SS1696531041794,604408285ea7974512737e72,survey-text,3466.0,,,,49,,,{'Q0': 'Male'},,
1280,SS1696531226337,,preload,,,,,0,,,,,
1281,SS1696531226349,,preload,,,,,0,,,,,
1282,SS1696531226349,,fullscreen,,,,,1,,,,,
1283,SS1696531226349,,instructions,1512.0,,,,2,,,,,
1284,SS1696531226349,,instructions,6149.0,,,,3,,,,,
1285,SS1696531226349,,curtain-display,,,,,4,,,,,
1286,SS1696531226349,,curtain-display,,,,,5,,,,,
1287,SS1696531226349,,curtain-display,699.0,,,,6,,1199.0,,,
1288,SS1696531226349,,instructions,4299.0,,,,7,,,,,
1289,SS1696531226349,,curtain-display,,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,all_background,8,1.0,,,,
1290,SS1696531226349,,curtain-display,459.0,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,all_background,9,1.0,959.0,,,
1291,SS1696531226349,,survey-likert,1173.0,,,,10,,,{'Q0': 3},[0],background
1292,SS1696531226349,,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,11,3.0,,,,
1293,SS1696531226349,,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,12,3.0,,,,
1294,SS1696531226349,,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,13,3.0,,,,
