subject,block_number,block_type,forced_exposure_time,trial_number,item_type,trial_type,trial_complexity,item_id,rt,exposure_type,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position,memory_false_stimulus,memory_true_stimulus
SS1627326596231,1,complex_dissimilar,530,7,background,background,complex,NA,2940,forced_short,first half,2,background,3,6,TRUE,TRUE
SS1627326596231,1,complex_dissimilar,530,8,background,background,complex,NA,1741.7999999523163,forced_short,first half,2,background,3,6,TRUE,TRUE
SS1627326596231,2,complex_dissimilar,480,1,background,background,complex,NA,1523.8999999761581,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326596231,2,complex_dissimilar,480,2,dissimilar deviant,deviant,complex,NA,2932.100000023842,forced_short,first half,1,first_deviant,2,NA,TRUE,TRUE
SS1627326596231,2,complex_dissimilar,480,3,background,background,complex,NA,4232.200000047684,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326596231,2,complex_dissimilar,480,4,background,background,complex,NA,2663.7000000476837,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326596231,2,complex_dissimilar,480,5,background,background,complex,NA,350.89999997615814,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326596231,2,complex_dissimilar,480,6,background,background,complex,NA,1896.7999999523163,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627326596231,3,complex_dissimilar,750,1,background,background,complex,NA,946.2999999523163,forced_short,first half,2,background,3,6,TRUE,TRUE
SS1627326596231,3,complex_dissimilar,750,2,background,background,complex,NA,2871.899999976158,forced_short,first half,2,background,3,6,TRUE,TRUE
SS1627326596231,3,complex_dissimilar,750,3,dissimilar deviant,deviant,complex,NA,6084.200000047684,forced_short,first half,2,first_deviant,3,6,TRUE,TRUE
SS1627326596231,3,complex_dissimilar,750,4,background,background,complex,NA,754.7000000476837,forced_short,first half,2,background,3,6,TRUE,TRUE
SS1627326596231,3,complex_dissimilar,750,5,background,background,complex,NA,76.90000009536743,forced_short,first half,2,background,3,6,TRUE,TRUE
SS1627326596231,3,complex_dissimilar,750,6,dissimilar deviant,deviant,complex,NA,554.3999999761581,forced_short,first half,2,second_deviant,3,6,TRUE,TRUE
SS1627326596231,4,complex_dissimilar,890,1,background,background,complex,NA,931.2999999523163,forced_short,second half,2,background,6,8,TRUE,TRUE
SS1627326596231,4,complex_dissimilar,890,2,background,background,complex,NA,276.7999999523163,forced_short,second half,2,background,6,8,TRUE,TRUE
SS1627326596231,4,complex_dissimilar,890,3,background,background,complex,NA,728.3000000715256,forced_short,second half,2,background,6,8,TRUE,TRUE
SS1627326596231,4,complex_dissimilar,890,4,background,background,complex,NA,302.60000002384186,forced_short,second half,2,background,6,8,TRUE,TRUE
SS1627326596231,4,complex_dissimilar,890,5,background,background,complex,NA,720.8000000715256,forced_short,second half,2,background,6,8,TRUE,TRUE
SS1627326596231,4,complex_dissimilar,890,6,dissimilar deviant,deviant,complex,NA,1424.3000000715256,forced_short,second half,2,first_deviant,6,8,TRUE,TRUE
SS1627326596231,4,complex_dissimilar,890,7,background,background,complex,NA,490.1999999284744,forced_short,second half,2,background,6,8,TRUE,TRUE
SS1627326596231,4,complex_dissimilar,890,8,dissimilar deviant,deviant,complex,NA,536.1000000238419,forced_short,second half,2,second_deviant,6,8,TRUE,TRUE
SS1627326596231,5,complex_dissimilar,280,1,background,background,complex,NA,932.8999999761581,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,5,complex_dissimilar,280,2,background,background,complex,NA,1065.6999999284744,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,5,complex_dissimilar,280,3,background,background,complex,NA,818.2000000476837,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,5,complex_dissimilar,280,4,background,background,complex,NA,411,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,5,complex_dissimilar,280,5,background,background,complex,NA,649.7000000476837,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,5,complex_dissimilar,280,6,background,background,complex,NA,564.1000000238419,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,5,complex_dissimilar,280,7,background,background,complex,NA,726.5,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,6,complex_dissimilar,170,1,background,background,complex,NA,1382.7000000476837,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,6,complex_dissimilar,170,2,background,background,complex,NA,1569.5,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,6,complex_dissimilar,170,3,background,background,complex,NA,159.5,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,6,complex_dissimilar,170,4,background,background,complex,NA,212.69999992847443,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,6,complex_dissimilar,170,5,background,background,complex,NA,91.60000002384186,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,6,complex_dissimilar,170,6,background,background,complex,NA,170.90000009536743,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,6,complex_dissimilar,170,7,background,background,complex,NA,284.60000002384186,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,6,complex_dissimilar,170,8,background,background,complex,NA,187.20000004768372,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326596231,7,complex_dissimilar,220,1,background,background,complex,NA,972.2000000476837,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326596231,7,complex_dissimilar,220,2,dissimilar deviant,deviant,complex,NA,1377.5999999046326,forced_short,second half,2,first_deviant,2,8,TRUE,TRUE
SS1627326596231,7,complex_dissimilar,220,3,background,background,complex,NA,1311.5,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326596231,7,complex_dissimilar,220,4,background,background,complex,NA,116.5,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326596231,7,complex_dissimilar,220,5,background,background,complex,NA,99.10000002384186,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326596231,7,complex_dissimilar,220,6,background,background,complex,NA,55.39999997615814,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326596231,7,complex_dissimilar,220,7,background,background,complex,NA,255.39999997615814,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326596231,7,complex_dissimilar,220,8,dissimilar deviant,deviant,complex,NA,496.59999990463257,forced_short,second half,2,second_deviant,2,8,TRUE,TRUE
SS1627326604408,0,complex_dissimilar,640,1,background,background,complex,NA,3139,forced_short,first half,2,background,4,5,TRUE,TRUE
SS1627326604408,0,complex_dissimilar,640,2,background,background,complex,NA,6584,forced_short,first half,2,background,4,5,TRUE,TRUE
SS1627326604408,0,complex_dissimilar,640,3,background,background,complex,NA,5862,forced_short,first half,2,background,4,5,TRUE,TRUE
SS1627326604408,0,complex_dissimilar,640,4,dissimilar deviant,deviant,complex,NA,3364,forced_short,first half,2,first_deviant,4,5,TRUE,TRUE
SS1627326604408,0,complex_dissimilar,640,5,dissimilar deviant,deviant,complex,NA,2464,forced_short,first half,2,second_deviant,4,5,TRUE,TRUE
SS1627326604408,0,complex_dissimilar,640,6,background,background,complex,NA,3895,forced_short,first half,2,background,4,5,TRUE,TRUE
SS1627326604408,1,complex_dissimilar,520,1,background,background,complex,NA,2324,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627326604408,1,complex_dissimilar,520,2,background,background,complex,NA,1078,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627326604408,1,complex_dissimilar,520,3,background,background,complex,NA,569,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627326604408,1,complex_dissimilar,520,4,background,background,complex,NA,344,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627326604408,1,complex_dissimilar,520,5,background,background,complex,NA,1426,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627326604408,1,complex_dissimilar,520,6,background,background,complex,NA,974,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627326604408,1,complex_dissimilar,520,7,background,background,complex,NA,980,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627326604408,1,complex_dissimilar,520,8,dissimilar deviant,deviant,complex,NA,442,forced_short,first half,1,first_deviant,8,NA,TRUE,TRUE
SS1627326604408,2,complex_dissimilar,880,1,background,background,complex,NA,2132,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326604408,2,complex_dissimilar,880,2,background,background,complex,NA,2224,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326604408,2,complex_dissimilar,880,3,background,background,complex,NA,340,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326604408,2,complex_dissimilar,880,4,background,background,complex,NA,569,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326604408,2,complex_dissimilar,880,5,background,background,complex,NA,1029,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326604408,2,complex_dissimilar,880,6,background,background,complex,NA,165,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326604408,2,complex_dissimilar,880,8,background,background,complex,NA,414,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326604408,3,complex_dissimilar,880,1,background,background,complex,NA,216,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326604408,3,complex_dissimilar,880,2,background,background,complex,NA,1927,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326604408,3,complex_dissimilar,880,3,background,background,complex,NA,74,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326604408,3,complex_dissimilar,880,4,background,background,complex,NA,513,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326604408,3,complex_dissimilar,880,5,background,background,complex,NA,246,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326604408,3,complex_dissimilar,880,6,background,background,complex,NA,73,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326604408,3,complex_dissimilar,880,7,dissimilar deviant,deviant,complex,NA,153,forced_short,first half,1,first_deviant,7,NA,TRUE,TRUE
SS1627326604408,3,complex_dissimilar,880,8,background,background,complex,NA,121,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627326604408,4,complex_dissimilar,70,1,background,background,complex,NA,2356,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326604408,4,complex_dissimilar,70,2,dissimilar deviant,deviant,complex,NA,3425,forced_short,second half,2,first_deviant,2,8,TRUE,TRUE
SS1627326604408,4,complex_dissimilar,70,3,background,background,complex,NA,2411,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326604408,4,complex_dissimilar,70,4,background,background,complex,NA,440,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326604408,4,complex_dissimilar,70,5,background,background,complex,NA,271,forced_short,second half,2,background,2,8,TRUE,TRUE
SS1627326604408,4,complex_dissimilar,70,8,dissimilar deviant,deviant,complex,NA,587,forced_short,second half,2,second_deviant,2,8,TRUE,TRUE
SS1627326604408,5,complex_dissimilar,110,1,background,background,complex,NA,1103,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326604408,5,complex_dissimilar,110,2,background,background,complex,NA,659,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326604408,5,complex_dissimilar,110,3,background,background,complex,NA,336,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326604408,5,complex_dissimilar,110,4,background,background,complex,NA,160,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326604408,5,complex_dissimilar,110,5,background,background,complex,NA,1989,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326604408,5,complex_dissimilar,110,6,background,background,complex,NA,293,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326604408,5,complex_dissimilar,110,7,dissimilar deviant,deviant,complex,NA,3010,forced_short,second half,1,first_deviant,7,NA,TRUE,TRUE
SS1627326604408,5,complex_dissimilar,110,8,background,background,complex,NA,297,forced_short,second half,1,background,7,NA,TRUE,TRUE
SS1627326604408,6,complex_dissimilar,580,1,background,background,complex,NA,198,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326604408,6,complex_dissimilar,580,2,background,background,complex,NA,326,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326604408,6,complex_dissimilar,580,3,background,background,complex,NA,163,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326604408,6,complex_dissimilar,580,5,background,background,complex,NA,54,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326604408,6,complex_dissimilar,580,6,background,background,complex,NA,344,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627326604408,7,complex_dissimilar,610,1,background,background,complex,NA,90,forced_short,second half,1,background,2,NA,TRUE,TRUE
SS1627326604408,7,complex_dissimilar,610,3,background,background,complex,NA,68,forced_short,second half,1,background,2,NA,TRUE,TRUE
SS1627326604408,7,complex_dissimilar,610,4,background,background,complex,NA,230,forced_short,second half,1,background,2,NA,TRUE,TRUE
SS1627326604408,7,complex_dissimilar,610,5,background,background,complex,NA,320,forced_short,second half,1,background,2,NA,TRUE,TRUE
SS1627326604408,7,complex_dissimilar,610,6,background,background,complex,NA,239,forced_short,second half,1,background,2,NA,TRUE,TRUE
SS1627326614012,0,complex_dissimilar,950,1,background,background,complex,NA,3823.5,forced_short,first half,1,background,4,NA,TRUE,TRUE
SS1627326614012,0,complex_dissimilar,950,2,background,background,complex,NA,6071.5,forced_short,first half,1,background,4,NA,TRUE,TRUE
SS1627326614012,0,complex_dissimilar,950,3,background,background,complex,NA,5086,forced_short,first half,1,background,4,NA,TRUE,TRUE
SS1627326614012,0,complex_dissimilar,950,4,dissimilar deviant,deviant,complex,NA,5249.39999999851,forced_short,first half,1,first_deviant,4,NA,TRUE,TRUE
SS1627326614012,0,complex_dissimilar,950,5,background,background,complex,NA,4704.60000000149,forced_short,first half,1,background,4,NA,TRUE,TRUE
SS1627326614012,0,complex_dissimilar,950,6,background,background,complex,NA,3084,forced_short,first half,1,background,4,NA,TRUE,TRUE
SS1627326614012,1,complex_dissimilar,630,1,background,background,complex,NA,2685.39999999851,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326614012,1,complex_dissimilar,630,2,background,background,complex,NA,5174.10000000149,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326614012,1,complex_dissimilar,630,3,background,background,complex,NA,2052.5999999940395,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326614012,1,complex_dissimilar,630,4,background,background,complex,NA,309.70000000298023,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326614012,1,complex_dissimilar,630,5,background,background,complex,NA,989.1999999955297,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326614012,1,complex_dissimilar,630,6,background,background,complex,NA,558.1000000014901,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627326614012,2,complex_dissimilar,900,1,background,background,complex,NA,1895.5,forced_short,first half,2,background,6,7,TRUE,TRUE
SS1627326614012,2,complex_dissimilar,900,2,background,background,complex,NA,4201.9000000059605,forced_short,first half,2,background,6,7,TRUE,TRUE
SS1627326614012,2,complex_dissimilar,900,3,background,background,complex,NA,598.8999999985099,forced_short,first half,2,background,6,7,TRUE,TRUE
