subject,trial_looking_time,block_number,block_type,stim_type_selected
SS1613138510260,1163.3799999952316,19,complex_similar,novel
SS1613138525449,1664.3499999889173,0,complex_dissimilar,background
SS1613138525449,908.3750000107102,1,complex_dissimilar,novel
SS1613138525449,2396.049999992829,2,simple_similar,background
SS1613138525449,855.2100000204518,3,simple_dissimilar,deviant
SS1613138525449,1635.7499999692664,4,simple_dissimilar,deviant
SS1613138525449,1403.76999998698,5,simple_dissimilar,deviant
SS1613138525449,1925.9449999779463,6,complex_dissimilar,novel
SS1613138525449,4152.469999983441,7,simple_similar,deviant
SS1613138525449,5159.739999985322,8,simple_similar,deviant
SS1613138525449,1654.174999985844,9,simple_dissimilar,deviant
SS1613138525449,1648.4649999882095,10,complex_similar,background
SS1613138525449,857.9499999876134,11,complex_dissimilar,background
SS1613138525449,2310.504999954719,12,complex_similar,novel
SS1613138525449,1448.4549999586307,13,complex_similar,novel
SS1613138525449,1665.4700000188313,14,simple_similar,novel
SS1613138525449,842.4200000124983,15,complex_dissimilar,deviant
SS1613138525449,1125.8550000027753,16,complex_similar,deviant
SS1613138525449,857.2950000059791,17,simple_similar,background
SS1613138525449,2887.515000021085,18,simple_dissimilar,background
SS1613138525449,1518.425000028219,19,complex_similar,novel
SS1613138526391,1648.825000008219,0,simple_dissimilar,background
SS1613138526391,4098.725000000559,1,complex_similar,novel
SS1613138526391,3195.8399999974063,2,simple_similar,novel
SS1613138526391,1014.9899999931222,3,simple_dissimilar,deviant
SS1613138526391,3743.264999994426,4,simple_dissimilar,background
SS1613138526391,1947.675000000163,5,complex_dissimilar,novel
SS1613138526391,3276.0499999974854,6,complex_similar,deviant
SS1613138526391,5219.645000001765,7,complex_dissimilar,novel
SS1613138526391,804.0750000043772,8,simple_similar,background
SS1613138526391,1943.1850000080885,9,simple_similar,novel
SS1613138526391,865.8300000068266,10,simple_dissimilar,deviant
SS1613138526391,4554.984999992303,11,simple_similar,deviant
SS1613138526391,3430.8500000013737,12,complex_similar,background
SS1613138526391,3542.3349999880884,13,complex_dissimilar,background
SS1613138526391,878.4800000110408,14,complex_dissimilar,novel
SS1613138526391,4297.00999999186,15,simple_dissimilar,background
SS1613138526391,2700.4649999988033,16,complex_similar,novel
SS1613138526391,1495.224999988568,17,complex_dissimilar,deviant
SS1613138526391,2502.739999993355,18,complex_similar,novel
SS1613138526391,3410.979999997653,19,simple_similar,deviant
SS1613138570662,1460.2950000669807,0,complex_dissimilar,background
SS1613138570662,1058.6850000079721,1,complex_dissimilar,novel
SS1613138570662,1238.4400001727045,2,simple_dissimilar,deviant
SS1613138570662,1964.4950001500547,3,complex_dissimilar,novel
SS1613138570662,1405.0599999725819,4,complex_similar,novel
SS1613138570662,1073.9699999801815,5,simple_similar,background
SS1613138570662,1952.510000159964,6,simple_similar,deviant
SS1613138570662,1729.950000019744,7,simple_similar,deviant
SS1613138570662,1502.6349999941885,8,simple_dissimilar,novel
SS1613138570662,1132.02000008896,9,complex_dissimilar,deviant
SS1613138570662,1441.9850001111627,10,simple_similar,novel
SS1613138570662,2852.000000141561,11,complex_dissimilar,background
SS1613138570662,2386.7200000211596,12,complex_similar,deviant
SS1613138570662,987.2199999634176,13,complex_similar,deviant
SS1613138570662,1904.5800000429153,14,simple_similar,novel
SS1613138570662,1368.3949999511242,15,simple_dissimilar,background
SS1613138570662,966.7700000107288,16,simple_dissimilar,deviant
SS1613138570662,1071.3799998164177,17,complex_similar,deviant
SS1613138570662,2670.965000009164,18,simple_dissimilar,background
SS1613138570662,986.8549999780953,19,complex_similar,novel
SS1613138604289,934.1649999958463,0,simple_dissimilar,background
SS1613138604289,948.6450000084005,1,simple_dissimilar,deviant
SS1613138604289,1206.4999999827705,2,complex_dissimilar,background
SS1613138604289,814.839999988908,3,complex_similar,deviant
SS1613138604289,945.1949999900535,4,simple_similar,novel
SS1613138604289,987.5350000045728,5,complex_dissimilar,deviant
SS1613138604289,815.4150000016671,6,complex_similar,novel
SS1613138604289,2866.4450000040233,7,complex_similar,background
SS1613138604289,1003.7200000195298,8,complex_similar,novel
SS1613138604289,837.7800000132993,9,simple_similar,background
SS1613138604289,939.6099999838043,10,simple_similar,background
SS1613138604289,952.7849999838509,11,simple_dissimilar,deviant
SS1613138604289,1022.4350000033155,12,simple_dissimilar,novel
SS1613138604289,975.7100000104401,13,complex_dissimilar,background
SS1613138604289,859.6999999834225,14,simple_similar,deviant
SS1613138604289,801.1799999920186,15,complex_similar,deviant
SS1613138604289,897.3050000029616,16,simple_similar,background
SS1613138604289,920.7299999950919,17,complex_dissimilar,background
SS1613138604289,922.3449999815784,18,complex_dissimilar,novel
SS1613138604289,959.9750000168569,19,simple_dissimilar,novel
SS1613138700545,836.5400000009686,0,simple_dissimilar,deviant
SS1613138700545,896.1750000715256,1,simple_similar,background
SS1613138700545,942.0849999412894,2,simple_similar,deviant
SS1613138700545,1039.3499999307096,3,simple_similar,novel
SS1613138700545,928.7599999923259,4,complex_similar,deviant
SS1613138700545,931.5950001589954,5,complex_dissimilar,deviant
SS1613138700545,926.7450000159442,6,simple_similar,deviant
SS1613138700545,837.464999826625,7,complex_dissimilar,deviant
SS1613138700545,854.1650000959635,8,complex_similar,background
SS1613138700545,901.5649999026209,9,complex_dissimilar,deviant
SS1613138700545,994.1100000403821,10,complex_similar,deviant
SS1613138700545,986.4449998829514,11,simple_dissimilar,deviant
SS1613138700545,915.7050000037998,12,simple_dissimilar,background
SS1613138700545,891.6250001173466,13,complex_similar,deviant
SS1613138700545,989.5099999383092,14,complex_dissimilar,background
SS1613138700545,895.2149999793619,15,complex_similar,background
SS1613138700545,887.4600000679493,16,complex_dissimilar,background
SS1613138700545,800.6850000936538,17,simple_dissimilar,novel
SS1613138700545,979.4400000944734,18,simple_dissimilar,background
SS1613138700545,2352.4200000800192,19,simple_similar,deviant
SS1613138780480,889.2450003884733,0,simple_dissimilar,novel
SS1613138780480,936.0250003635883,1,complex_dissimilar,background
SS1613138780480,988.4800000116229,2,complex_dissimilar,novel
SS1613138780480,932.5800004415214,3,complex_similar,novel
SS1613138780480,834.9099999293685,4,complex_similar,background
SS1613138780480,909.4550001434982,5,complex_dissimilar,novel
SS1613138780480,981.955000385642,6,complex_similar,novel
SS1613138780480,827.1250000223517,7,complex_similar,background
SS1613138780480,904.4800002127886,8,complex_dissimilar,novel
SS1613138780480,877.2150000557303,9,simple_dissimilar,background
SS1613138780480,814.3699999898672,10,simple_similar,novel
SS1613138780480,1756.0899999924004,11,simple_similar,novel
SS1613138780480,816.9700002297759,12,simple_similar,novel
SS1613138780480,1285.445000231266,13,simple_dissimilar,deviant
SS1613138780480,927.2149998694658,14,simple_similar,novel
SS1613138780480,894.9500002898276,15,simple_similar,novel
SS1613138780480,824.8699998483062,16,simple_dissimilar,deviant
SS1613138780480,925.5749999545515,17,complex_dissimilar,deviant
SS1613138780480,824.7050002217293,18,simple_dissimilar,novel
SS1613138780480,1116.6000000201166,19,complex_similar,background
SS1613138856180,8146.240000042599,0,complex_similar,novel
SS1613138856180,3108.5149999824353,1,complex_dissimilar,deviant
SS1613138856180,1386.5950000006706,2,simple_similar,novel
SS1613138856180,2076.7800000146963,3,simple_similar,novel
SS1613138856180,1426.5199999907054,4,simple_dissimilar,background
SS1613138856180,1825.1200000056997,5,simple_dissimilar,novel
SS1613138856180,1423.0250000371598,6,simple_similar,background
SS1613138856180,1772.394999989774,7,simple_similar,novel
SS1613138856180,1322.8299999726005,8,complex_similar,deviant
SS1613138856180,1191.780000005383,9,complex_dissimilar,deviant
SS1613138856180,1281.9300000090152,10,complex_dissimilar,novel
SS1613138856180,1486.2800000235438,11,complex_dissimilar,novel
SS1613138856180,1770.6749999895692,12,simple_dissimilar,background
SS1613138856180,1159.119999979157,13,simple_dissimilar,deviant
SS1613138856180,1273.935000016354,14,simple_dissimilar,deviant
SS1613138856180,1280.6800000369549,15,simple_similar,background
SS1613138856180,1651.619999972172,16,complex_similar,novel
SS1613138856180,1603.4200000111014,17,complex_dissimilar,novel
SS1613138856180,1324.9750000075437,18,complex_similar,novel
SS1613138856180,1306.4300000085495,19,complex_similar,deviant
SS1613138866427,4505.3650000016205,0,simple_dissimilar,novel
SS1613138866427,5299.00000001071,1,simple_similar,novel
SS1613138866427,7571.319999999832,2,simple_similar,novel
SS1613138866427,6345.110000006389,3,simple_dissimilar,novel
SS1613138866427,4023.0649999983143,4,simple_dissimilar,novel
SS1613138866427,6509.944999980507,5,simple_dissimilar,novel
SS1613138866427,3947.880000004079,6,simple_similar,deviant
SS1613138866427,5750.530000001891,7,complex_dissimilar,deviant
SS1613138866427,4762.919999990845,8,complex_similar,novel
SS1613138866427,4430.065000004834,9,complex_dissimilar,novel
SS1613138866427,3031.7199999815784,10,complex_dissimilar,novel
SS1613138866427,2465.245000011055,11,complex_dissimilar,novel
SS1613138866427,2586.985000013374,12,complex_similar,deviant
SS1613138866427,2550.1549999869894,13,complex_similar,background
SS1613138866427,2076.530000002822,14,complex_dissimilar,novel
SS1613138866427,1827.5799999944866,15,simple_similar,deviant
SS1613138866427,1658.9149999897927,16,complex_similar,novel
SS1613138866427,1220.864999992773,17,complex_similar,deviant
SS1613138866427,1231.6799999796785,18,simple_dissimilar,novel
SS1613138866427,877.72500001010485,19,simple_similar,deviant
SS1613139054263,3575.8949999697506,0,simple_similar,novel
SS1613139054263,2522.605000017211,1,complex_dissimilar,background
SS1613139054263,2327.665000176057,2,simple_similar,background
SS1613139054263,1761.0999999567866,3,complex_dissimilar,novel
SS1613139054263,3305.614999914542,4,simple_dissimilar,novel
SS1613139054263,2430.9699998237193,5,simple_dissimilar,novel
SS1613139054263,3099.2499999236315,6,complex_dissimilar,novel
SS1613139054263,1788.4649999439716,7,simple_similar,background
SS1613139054263,1983.8149998802692,8,complex_similar,deviant
SS1613139054263,2207.3400001507252,9,simple_similar,background
SS1613139054263,3891.5749999694526,10,simple_dissimilar,deviant
SS1613139054263,2885.8050000388175,11,complex_dissimilar,novel
SS1613139054263,3199.3150000460446,12,complex_similar,novel
SS1613139054263,1926.4899999368936,13,complex_dissimilar,deviant
SS1613139054263,1785.4300001170486,14,simple_dissimilar,background
SS1613139054263,6593.36000001058,15,complex_similar,deviant
SS1613139054263,2106.0800000093877,16,complex_similar,novel
SS1613139054263,2264.990000007674,17,simple_dissimilar,background
SS1613139054263,2057.2500000242144,18,simple_similar,deviant
SS1613139054263,1786.1599998548627,19,complex_similar,background
SS1613139250960,4591.02000000421,0,simple_dissimilar,novel
SS1613139250960,3246.5049999998882,1,complex_dissimilar,novel
SS1613139250960,2012.2700000036275,2,simple_dissimilar,novel
SS1613139250960,4277.039999997942,3,simple_dissimilar,novel
SS1613139250960,4225.950000004377,4,complex_similar,novel
SS1613139250960,3820.279999997001,5,complex_similar,novel
SS1613139250960,2533.299999992596,6,simple_similar,novel
SS1613139250960,3779.5200000080513,7,simple_dissimilar,novel
SS1613139250960,1759.419999999227,8,simple_similar,novel
SS1613139250960,2029.1049999912502,9,complex_similar,novel
SS1613139250960,3128.6950000037905,10,simple_similar,novel
SS1613139250960,3750.4350000061095,11,simple_dissimilar,novel
SS1613139250960,2929.209999999148,12,complex_similar,novel
SS1613139250960,4236.910000003991,13,simple_similar,novel
SS1613139250960,1894.8199999984354,14,complex_dissimilar,novel
SS1613139250960,2391.9950000097742,15,complex_dissimilar,novel
SS1613139250960,3950.2200000104494,16,complex_similar,novel
SS1613139250960,1388.2200000050943,17,complex_dissimilar,novel
SS1613139250960,1369.9050000112038,18,complex_dissimilar,novel
SS1613139250960,2651.5150000021094,19,simple_similar,novel
SS1613139638754,4410.360000000568,0,simple_dissimilar,novel
SS1613139638754,6825.920000000042,1,simple_similar,novel
SS1613139638754,5258.580000000453,2,complex_similar,novel
SS1613139638754,3467.930000001448,3,complex_similar,deviant
SS1613139638754,2122.4499999996624,4,simple_dissimilar,deviant
SS1613139638754,1609.7600000001257,5,complex_similar,deviant
SS1613139638754,3194.1950000007637,6,simple_dissimilar,novel
SS1613139638754,21705.32499999972,7,complex_dissimilar,novel
SS1613139638754,20680.659999998927,8,simple_similar,novel
SS1613139638754,2263.3999999987427,9,complex_dissimilar,novel
SS1613139638754,1895.765000000014,10,complex_dissimilar,deviant
SS1613139638754,1367.25,11,simple_dissimilar,deviant
SS1613139638754,2708.3950000004843,12,complex_dissimilar,deviant
SS1613139638754,1190.6299999998882,13,complex_dissimilar,novel
SS1613139638754,1655.0150000010617,14,complex_similar,deviant
SS1613139638754,1190.1299999996554,15,simple_dissimilar,background
SS1613139638754,1494.514999999432,16,simple_similar,background
SS1613139638754,1230.570000000298,17,simple_similar,deviant
SS1613139638754,1140.680000001099,18,simple_similar,background
SS1613139638754,1605.0849999999627,19,complex_similar,deviant
SS1613139910775,1654.5450000001292,0,simple_similar,background
SS1613139910775,1382.7049999998126,1,complex_dissimilar,novel
SS1613139910775,3495.2300000002724,2,complex_similar,novel
SS1613139910775,1067.8799999994226,3,simple_dissimilar,novel
SS1613139910775,1021.1999999999534,4,complex_dissimilar,novel
SS1613139910775,947.2849999999744,5,complex_dissimilar,novel
SS1613139910775,960.0449999996345,6,simple_dissimilar,novel
SS1613139910775,2089.0000000006985,7,complex_dissimilar,novel
SS1613139910775,828.0400000001537,8,complex_dissimilar,novel
SS1613139910775,1771.884999999951,9,simple_similar,novel
SS1613139910775,1324.7599999993108,10,complex_similar,novel
SS1613139910775,1215.8400000005495,11,simple_dissimilar,novel
SS1613139910775,817.039999999688,12,simple_similar,novel
SS1613139910775,1210.8200000000652,13,simple_similar,novel
SS1613139910775,1232.1899999994785,14,complex_similar,novel
SS1613139910775,1535.9050000003772,15,simple_dissimilar,novel
SS1613139910775,819.6000000005588,16,complex_similar,novel
SS1613139910775,1387.3549999996321,17,simple_dissimilar,novel
SS1613139910775,813.1549999996787,18,complex_similar,novel
SS1613139910775,1028.4149999995716,19,simple_similar,novel
SS1613139982515,3342.059999999765,0,complex_similar,deviant
SS1613139982515,1936.6549999993294,1,simple_dissimilar,novel
SS1613139982515,6240.010000000242,2,simple_dissimilar,background
SS1613139982515,8005.315000000148,3,complex_dissimilar,novel
SS1613139982515,5336.430000000109,4,simple_dissimilar,background
SS1613139982515,3470.485000000568,5,complex_similar,novel
SS1613139982515,3061.3100000007544,6,complex_dissimilar,deviant
SS1613139982515,1748.0700000003562,7,simple_similar,novel
SS1613139982515,2036.210000000021,8,complex_dissimilar,novel
SS1613139982515,1066.8000000003376,9,simple_similar,novel
