subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1614838175964,11,complex_dissimilar,1,background,background,complex,complex_08_A,1990.82,second half,1,background,4,NA
SS1614838175964,11,complex_dissimilar,2,background,background,complex,complex_08_A,1829.79,second half,1,background,4,NA
SS1614838175964,11,complex_dissimilar,3,background,background,complex,complex_08_A,1735.17,second half,1,background,4,NA
SS1614838175964,11,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_17_B,1738.54,second half,1,first_deviant,4,NA
SS1614838175964,11,complex_dissimilar,5,background,background,complex,complex_08_A,1744.16,second half,1,background,4,NA
SS1614838180704,0,simple_similar,1,background,background,simple,simple_20_A,3054.985,first half,1,background,4,NA
SS1614838180704,0,simple_similar,2,background,background,simple,simple_20_A,1637.505,first half,1,background,4,NA
SS1614838180704,0,simple_similar,3,background,background,simple,simple_20_A,4331.8,first half,1,background,4,NA
SS1614838180704,0,simple_similar,4,similar deviant,deviant,simple,simple_20_B,2241.885,first half,1,first_deviant,4,NA
SS1614838180704,0,simple_similar,5,background,background,simple,simple_20_A,1599.71,first half,1,background,4,NA
SS1614838180704,0,simple_similar,6,background,background,simple,simple_20_A,1713.655,first half,1,background,4,NA
SS1614838180704,1,complex_dissimilar,1,background,background,complex,complex_13_A,328.72,first half,2,background,2,4
SS1614838180704,1,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_19_A,127.295,first half,2,first_deviant,2,4
SS1614838180704,1,complex_dissimilar,3,background,background,complex,complex_13_A,76,first half,2,background,2,4
SS1614838180704,1,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_19_A,20.29000001,first half,2,second_deviant,2,4
SS1614838180704,1,complex_dissimilar,5,background,background,complex,complex_13_A,49.17000001,first half,2,background,2,4
SS1614838180704,2,complex_similar,1,background,background,complex,complex_10_B,99.57999998,first half,1,background,4,NA
SS1614838180704,2,complex_similar,2,background,background,complex,complex_10_B,886.33,first half,1,background,4,NA
SS1614838180704,2,complex_similar,3,background,background,complex,complex_10_B,700.205,first half,1,background,4,NA
SS1614838180704,2,complex_similar,4,similar deviant,deviant,complex,complex_10_A,102.08,first half,1,first_deviant,4,NA
SS1614838180704,2,complex_similar,5,background,background,complex,complex_10_B,601.84,first half,1,background,4,NA
SS1614838180704,2,complex_similar,6,background,background,complex,complex_10_B,618.65,first half,1,background,4,NA
SS1614838180704,3,simple_dissimilar,1,background,background,simple,simple_16_A,130.855,first half,0,background,NA,NA
SS1614838180704,3,simple_dissimilar,2,background,background,simple,simple_16_A,1609.835,first half,0,background,NA,NA
SS1614838180704,3,simple_dissimilar,3,background,background,simple,simple_16_A,216.66,first half,0,background,NA,NA
SS1614838180704,3,simple_dissimilar,4,background,background,simple,simple_16_A,613.565,first half,0,background,NA,NA
SS1614838180704,4,simple_dissimilar,1,background,background,simple,simple_01_A,287.56,first half,1,background,6,NA
SS1614838180704,4,simple_dissimilar,2,background,background,simple,simple_01_A,657.695,first half,1,background,6,NA
SS1614838180704,4,simple_dissimilar,3,background,background,simple,simple_01_A,317.585,first half,1,background,6,NA
SS1614838180704,4,simple_dissimilar,4,background,background,simple,simple_01_A,189.46,first half,1,background,6,NA
SS1614838180704,4,simple_dissimilar,5,background,background,simple,simple_01_A,75.40500001,first half,1,background,6,NA
SS1614838180704,4,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_04_A,83.20499997,first half,1,first_deviant,6,NA
SS1614838180704,5,complex_dissimilar,1,background,background,complex,complex_07_A,169.22,first half,1,background,4,NA
SS1614838180704,5,complex_dissimilar,2,background,background,complex,complex_07_A,634.59,first half,1,background,4,NA
SS1614838180704,5,complex_dissimilar,3,background,background,complex,complex_07_A,87.44500001,first half,1,background,4,NA
SS1614838180704,5,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_16_A,133.43,first half,1,first_deviant,4,NA
SS1614838180704,6,simple_similar,1,background,background,simple,simple_09_B,282.94,second half,0,background,NA,NA
SS1614838180704,6,simple_similar,2,background,background,simple,simple_09_B,134.92,second half,0,background,NA,NA
SS1614838180704,6,simple_similar,3,background,background,simple,simple_09_B,79.745,second half,0,background,NA,NA
SS1614838180704,6,simple_similar,4,background,background,simple,simple_09_B,622.645,second half,0,background,NA,NA
SS1614838180704,6,simple_similar,5,background,background,simple,simple_09_B,96.45999997,second half,0,background,NA,NA
SS1614838180704,7,complex_similar,1,background,background,complex,complex_03_B,125.945,second half,2,background,2,5
SS1614838180704,7,complex_similar,2,similar deviant,deviant,complex,complex_03_A,537.875,second half,2,first_deviant,2,5
SS1614838180704,7,complex_similar,3,background,background,complex,complex_03_B,625.64,second half,2,background,2,5
SS1614838180704,7,complex_similar,4,background,background,complex,complex_03_B,1578.9,second half,2,background,2,5
SS1614838180704,7,complex_similar,5,similar deviant,deviant,complex,complex_03_A,573.42,second half,2,second_deviant,2,5
SS1614838180704,8,simple_similar,1,background,background,simple,simple_14_B,466.62,second half,1,background,4,NA
SS1614838180704,8,simple_similar,2,background,background,simple,simple_14_B,358.335,second half,1,background,4,NA
SS1614838180704,8,simple_similar,3,background,background,simple,simple_14_B,184.44,second half,1,background,4,NA
SS1614838180704,8,simple_similar,4,similar deviant,deviant,simple,simple_14_A,75.27999999,second half,1,first_deviant,4,NA
SS1614838180704,8,simple_similar,5,background,background,simple,simple_14_B,1445.52,second half,1,background,4,NA
SS1614838180704,8,simple_similar,6,background,background,simple,simple_14_B,610,second half,1,background,4,NA
SS1614838180704,9,simple_dissimilar,1,background,background,simple,simple_04_B,771.39,second half,0,background,NA,NA
SS1614838180704,9,simple_dissimilar,2,background,background,simple,simple_04_B,396.07,second half,0,background,NA,NA
SS1614838180704,9,simple_dissimilar,3,background,background,simple,simple_04_B,474,second half,0,background,NA,NA
SS1614838180704,9,simple_dissimilar,4,background,background,simple,simple_04_B,7.834999997,second half,0,background,NA,NA
SS1614838180704,10,complex_similar,1,background,background,complex,complex_13_B,4.595000006,second half,2,background,2,3
SS1614838180704,10,complex_similar,2,similar deviant,deviant,complex,complex_13_A,41.425,second half,2,first_deviant,2,3
SS1614838180704,10,complex_similar,3,similar deviant,deviant,complex,complex_13_A,15.30500001,second half,2,second_deviant,2,3
SS1614838180704,10,complex_similar,4,background,background,complex,complex_13_B,491.23,second half,2,background,2,3
SS1614838180704,10,complex_similar,5,background,background,complex,complex_13_B,457.56,second half,2,background,2,3
SS1614838180704,11,complex_dissimilar,1,background,background,complex,complex_17_B,169.425,second half,0,background,NA,NA
SS1614838180704,11,complex_dissimilar,2,background,background,complex,complex_17_B,570.355,second half,0,background,NA,NA
SS1614838180704,11,complex_dissimilar,3,background,background,complex,complex_17_B,383.92,second half,0,background,NA,NA
SS1614838180704,11,complex_dissimilar,4,background,background,complex,complex_17_B,491.355,second half,0,background,NA,NA
SS1614838183107,0,complex_dissimilar,1,background,background,complex,complex_17_B,3015.38,first half,0,background,NA,NA
SS1614838183107,0,complex_dissimilar,2,background,background,complex,complex_17_B,4878.12,first half,0,background,NA,NA
SS1614838183107,0,complex_dissimilar,3,background,background,complex,complex_17_B,3580.465,first half,0,background,NA,NA
SS1614838183107,0,complex_dissimilar,4,background,background,complex,complex_17_B,5587.96,first half,0,background,NA,NA
SS1614838183107,1,complex_dissimilar,1,background,background,complex,complex_06_A,3193.93,first half,0,background,NA,NA
SS1614838183107,1,complex_dissimilar,2,background,background,complex,complex_06_A,4061.455,first half,0,background,NA,NA
SS1614838183107,1,complex_dissimilar,3,background,background,complex,complex_06_A,5967.56,first half,0,background,NA,NA
SS1614838183107,1,complex_dissimilar,4,background,background,complex,complex_06_A,858.89,first half,0,background,NA,NA
SS1614838183107,1,complex_dissimilar,5,background,background,complex,complex_06_A,3285.55,first half,0,background,NA,NA
SS1614838183107,1,complex_dissimilar,6,background,background,complex,complex_06_A,5073.16,first half,0,background,NA,NA
SS1614838183107,2,complex_dissimilar,1,background,background,complex,complex_03_B,5370.265,first half,0,background,NA,NA
SS1614838183107,2,complex_dissimilar,2,background,background,complex,complex_03_B,1102.375,first half,0,background,NA,NA
SS1614838183107,2,complex_dissimilar,3,background,background,complex,complex_03_B,7035.48,first half,0,background,NA,NA
SS1614838183107,2,complex_dissimilar,4,background,background,complex,complex_03_B,2871.7,first half,0,background,NA,NA
SS1614838183107,3,simple_dissimilar,1,background,background,simple,simple_03_A,1520.915,first half,1,background,4,NA
SS1614838183107,3,simple_dissimilar,2,background,background,simple,simple_03_A,1220.58,first half,1,background,4,NA
SS1614838183107,3,simple_dissimilar,3,background,background,simple,simple_03_A,788.23,first half,1,background,4,NA
SS1614838183107,3,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_13_A,979.22,first half,1,first_deviant,4,NA
SS1614838183107,4,complex_similar,1,background,background,complex,complex_20_A,3558.185,first half,0,background,NA,NA
SS1614838183107,4,complex_similar,2,background,background,complex,complex_20_A,3688.835,first half,0,background,NA,NA
SS1614838183107,4,complex_similar,3,background,background,complex,complex_20_A,3975.69,first half,0,background,NA,NA
SS1614838183107,4,complex_similar,4,background,background,complex,complex_20_A,7602.545,first half,0,background,NA,NA
SS1614838183107,4,complex_similar,5,background,background,complex,complex_20_A,3237.995,first half,0,background,NA,NA
SS1614838183107,4,complex_similar,6,background,background,complex,complex_20_A,2607.83,first half,0,background,NA,NA
SS1614838183107,5,complex_similar,1,background,background,complex,complex_11_B,38444.94,first half,2,background,5,6
SS1614838183107,5,complex_similar,2,background,background,complex,complex_11_B,2030.12,first half,2,background,5,6
SS1614838183107,5,complex_similar,3,background,background,complex,complex_11_B,3211.3,first half,2,background,5,6
SS1614838183107,5,complex_similar,4,background,background,complex,complex_11_B,2522.07,first half,2,background,5,6
SS1614838183107,5,complex_similar,5,similar deviant,deviant,complex,complex_11_A,1651.705,first half,2,first_deviant,5,6
SS1614838183107,5,complex_similar,6,similar deviant,deviant,complex,complex_11_A,1803.265,first half,2,second_deviant,5,6
SS1614838183107,6,simple_similar,1,background,background,simple,simple_20_B,2716.35,second half,0,background,NA,NA
SS1614838183107,6,simple_similar,2,background,background,simple,simple_20_B,1751.955,second half,0,background,NA,NA
SS1614838183107,6,simple_similar,3,background,background,simple,simple_20_B,7747.66,second half,0,background,NA,NA
SS1614838183107,6,simple_similar,4,background,background,simple,simple_20_B,8337.43,second half,0,background,NA,NA
SS1614838183107,7,simple_similar,1,background,background,simple,simple_10_A,9543.61,second half,1,background,6,NA
SS1614838183107,7,simple_similar,2,background,background,simple,simple_10_A,17570.985,second half,1,background,6,NA
SS1614838183107,7,simple_similar,3,background,background,simple,simple_10_A,5522.22,second half,1,background,6,NA
SS1614838183107,7,simple_similar,4,background,background,simple,simple_10_A,657.5,second half,1,background,6,NA
SS1614838183107,7,simple_similar,5,background,background,simple,simple_10_A,5591.935,second half,1,background,6,NA
SS1614838183107,7,simple_similar,6,similar deviant,deviant,simple,simple_10_B,2356.04,second half,1,first_deviant,6,NA
SS1614838183107,8,complex_similar,1,background,background,complex,complex_09_B,3240.815,second half,0,background,NA,NA
SS1614838183107,8,complex_similar,2,background,background,complex,complex_09_B,1341.505,second half,0,background,NA,NA
SS1614838183107,8,complex_similar,3,background,background,complex,complex_09_B,1517.905,second half,0,background,NA,NA
SS1614838183107,8,complex_similar,4,background,background,complex,complex_09_B,1439.47,second half,0,background,NA,NA
SS1614838183107,8,complex_similar,5,background,background,complex,complex_09_B,2789.9,second half,0,background,NA,NA
SS1614838183107,9,simple_similar,1,background,background,simple,simple_01_B,9592.57,second half,2,background,3,4
SS1614838183107,9,simple_similar,2,background,background,simple,simple_01_B,7933.42,second half,2,background,3,4
SS1614838183107,9,simple_similar,3,similar deviant,deviant,simple,simple_01_A,13032.58,second half,2,first_deviant,3,4
SS1614838183107,9,simple_similar,4,similar deviant,deviant,simple,simple_01_A,2756.59,second half,2,second_deviant,3,4
SS1614838183107,9,simple_similar,5,background,background,simple,simple_01_B,4935.215,second half,2,background,3,4
